OA21CD,Pop_count
E00021935,8900.5
E00021936,6796.3
E00021937,4850.0
E00021938,5340.3
E00021939,2702.0
E00021940,5616.2
E00021941,10147.9
E00021942,11578.9
E00021944,6627.2
E00021945,2490.5
E00021946,19087.7
E00021947,11969.1
E00021949,9551.0
E00021950,12782.0
E00021951,12964.4
E00021952,12515.0
E00021953,8513.9
E00021954,6744.2
E00021955,17642.6
E00021956,13478.3
E00021957,15210.1
E00021958,14646.8
E00021959,16788.3
E00021960,18427.0
E00021961,8283.9
E00021962,15894.7
E00021963,14375.0
E00021964,1708.4
E00021965,16052.6
E00021966,13138.7
E00021967,411.8
E00021969,9725.2
E00021970,9501.6
E00021971,19953.7
E00021972,18223.4
E00021973,15023.3
E00021974,13931.0
E00021975,18434.8
E00021976,19897.4
E00021977,18159.2
E00021978,13581.6
E00021979,14685.3
E00021980,20809.2
E00021981,15274.4
E00021982,18176.8
E00021983,18855.7
E00021984,12006.5
E00021985,17735.8
E00021986,20574.2
E00021987,20066.7
E00021988,13523.0
E00021989,16973.0
E00021991,7526.0
E00021992,22301.6
E00021993,25915.5
E00021994,17926.8
E00021995,18708.3
E00021996,21677.9
E00021997,10911.9
E00021998,17173.9
E00021999,16614.6
E00022000,21612.9
E00022001,17309.6
E00022002,14979.6
E00022003,20381.4
E00022004,23500.0
E00022005,16599.2
E00022006,21223.0
E00022007,17154.2
E00022008,11590.2
E00022009,17167.6
E00022010,15078.1
E00022011,15741.6
E00022012,9259.3
E00022013,6799.3
E00022014,12631.6
E00022015,10614.0
E00022016,14535.5
E00022017,10550.5
E00022018,11812.7
E00022019,15973.5
E00022020,1290.0
E00022021,8617.3
E00022022,1041.2
E00022023,6928.3
E00022024,6731.8
E00022025,8567.9
E00022026,7717.0
E00022027,10000.0
E00022028,7073.2
E00022029,1442.5
E00022030,4580.3
E00022031,9614.7
E00022032,7695.4
E00022033,9814.0
E00022034,11411.8
E00022035,5416.7
E00022036,9742.9
E00022037,10810.2
E00022039,3101.5
E00022040,6085.5
E00022041,21326.0
E00022043,7442.8
E00022044,2964.3
E00022045,1417.6
E00022046,3514.4
E00022047,9818.8
E00022048,7688.4
E00022049,3885.5
E00022050,6859.0
E00022051,7588.4
E00022052,9342.9
E00022053,8382.6
E00022054,7926.3
E00022055,5851.3
E00022056,6561.4
E00022057,13882.4
E00022058,7789.0
E00022059,3258.9
E00022060,3312.1
E00022061,2654.9
E00022062,2894.1
E00022063,4334.1
E00022064,10541.5
E00022065,11122.7
E00022066,7506.5
E00022067,3370.4
E00022068,7127.4
E00022069,9687.5
E00022070,5978.6
E00022071,5248.6
E00022072,2678.4
E00022073,4292.5
E00022074,4173.4
E00022075,6460.8
E00022076,8341.2
E00022077,16542.1
E00022078,16683.4
E00022079,14866.3
E00022080,15688.4
E00022082,16035.2
E00022083,14034.5
E00022084,11666.7
E00022085,2830.0
E00022086,40500.0
E00022087,13754.2
E00022089,18110.6
E00022090,19157.9
E00022091,20211.3
E00022092,21257.9
E00022093,17022.5
E00022094,18393.8
E00022095,11685.0
E00022096,19062.5
E00022097,18915.7
E00022098,260.9
E00022099,20309.3
E00022100,18340.6
E00022101,17166.0
E00022102,18970.6
E00022103,15481.2
E00022106,17797.4
E00022107,16781.1
E00022108,13577.6
E00022109,16368.4
E00022110,16165.0
E00022111,17956.2
E00022112,20960.9
E00022113,19565.2
E00022114,11755.5
E00022115,698.0
E00022116,6801.9
E00022117,14937.2
E00022118,10872.1
E00022119,11012.7
E00022120,11651.7
E00022121,14698.0
E00022122,13952.6
E00022123,10339.0
E00022125,19122.8
E00022127,1067.1
E00022128,9448.0
E00022130,1471.8
E00022131,5260.3
E00022132,12237.8
E00022133,1773.2
E00022134,7008.7
E00022135,9430.1
E00022136,7652.8
E00022137,6037.7
E00022138,11540.7
E00022139,10756.1
E00022140,8287.7
E00022141,14214.6
E00022142,15294.1
E00022143,12423.1
E00022144,17185.9
E00022145,6792.5
E00022146,20974.0
E00022147,16619.0
E00022148,15696.7
E00022149,7898.2
E00022150,16089.4
E00022151,8260.9
E00022152,20225.6
E00022153,20107.5
E00022154,11748.9
E00022155,16135.5
E00022156,11766.2
E00022158,15948.3
E00022159,6721.7
E00022160,5279.7
E00022161,10036.5
E00022162,11977.2
E00022163,14660.2
E00022164,18839.3
E00022165,12964.3
E00022166,16181.8
E00022167,14276.7
E00022168,14048.4
E00022169,10290.7
E00022170,12691.1
E00022171,13667.7
E00022172,17877.1
E00022173,14318.2
E00022174,17684.2
E00022175,17943.3
E00022176,13636.4
E00022177,12518.2
E00022178,19684.7
E00022181,11700.0
E00022182,9305.2
E00022183,15000.0
E00022184,18128.3
E00022185,7018.9
E00022186,8089.4
E00022187,17227.7
E00022188,12459.0
E00022189,20678.6
E00022190,12111.1
E00022191,10189.3
E00022192,11779.9
E00022193,2980.7
E00022194,6778.0
E00022195,10882.4
E00022196,11022.2
E00022197,9038.0
E00022198,2216.3
E00022199,9571.2
E00022200,12164.2
E00022201,9174.9
E00022202,9164.1
E00022203,7506.4
E00022204,3685.3
E00022205,3991.4
E00022206,7661.5
E00022207,8205.1
E00022208,3228.7
E00022209,7010.1
E00022210,7887.3
E00022211,6395.1
E00022212,4253.4
E00022213,4580.6
E00022214,14054.1
E00022215,7456.8
E00022216,12162.2
E00022217,19710.1
E00022218,10165.3
E00022219,9695.7
E00022220,6747.3
E00022222,6118.2
E00022223,3022.8
E00022224,5513.1
E00022225,6787.1
E00022226,3212.0
E00022227,9869.5
E00022228,15627.9
E00022229,14545.5
E00022230,18054.5
E00022232,13549.5
E00022233,3599.6
E00022234,19768.3
E00022235,19607.8
E00022236,12181.8
E00022237,19950.0
E00022238,17978.7
E00022239,3610.7
E00022240,10532.1
E00022241,13162.1
E00022242,15961.5
E00022243,18756.8
E00022244,12500.0
E00022246,17333.3
E00022247,15104.6
E00022248,12672.4
E00022249,1361.4
E00022250,14360.9
E00022251,4553.8
E00022252,18076.9
E00022253,10460.4
E00022254,5183.7
E00022255,23533.3
E00022256,17157.9
E00022257,22424.2
E00022258,9344.7
E00022259,17440.0
E00022260,11014.0
E00022261,14354.1
E00022262,15884.1
E00022263,27382.6
E00022264,16987.6
E00022265,16801.6
E00022266,19004.1
E00022267,14770.6
E00022268,14472.7
E00022269,15507.6
E00022270,5823.4
E00022271,16621.6
E00022272,14100.5
E00022273,15201.1
E00022274,15950.7
E00022275,17370.4
E00022278,15983.6
E00022279,4964.6
E00022280,10756.1
E00022281,11277.2
E00022287,23678.2
E00022288,11157.3
E00022289,6366.2
E00022290,22626.3
E00022291,13868.2
E00022292,16681.0
E00022293,14434.0
E00022294,11055.9
E00022295,11733.7
E00022296,15795.5
E00022297,10670.9
E00022298,23072.6
E00022299,18654.7
E00022300,16745.1
E00022301,16041.7
E00022302,1574.1
E00022303,22051.3
E00022304,12244.9
E00022305,14884.5
E00022306,762.3
E00022307,9704.3
E00022308,10875.4
E00022309,16718.8
E00022310,10450.8
E00022311,10636.9
E00022312,5607.6
E00022313,9615.4
E00022314,11114.8
E00022316,14092.7
E00022317,8167.5
E00022318,13066.7
E00022319,11821.1
E00022320,5146.6
E00022321,17741.9
E00022322,11167.7
E00022323,6782.8
E00022324,14000.0
E00022325,11225.8
E00022326,13257.6
E00022327,14593.5
E00022329,12182.7
E00022330,12408.8
E00022331,12878.8
E00022332,3413.1
E00022333,9244.0
E00022334,10745.8
E00022335,10188.1
E00022336,4169.4
E00022337,7145.7
E00022338,10914.5
E00022339,9888.1
E00022340,9754.4
E00022341,14244.4
E00022342,17112.1
E00022343,14280.4
E00022344,9496.9
E00022345,10814.3
E00022346,18473.9
E00022347,13375.0
E00022348,16244.9
E00022349,1004.5
E00022351,11222.2
E00022352,15243.1
E00022353,9096.0
E00022354,18697.2
E00022356,9041.1
E00022357,17415.0
E00022358,20816.3
E00022359,17341.8
E00022360,14659.5
E00022361,15611.5
E00022362,17224.3
E00022363,19545.5
E00022364,17373.3
E00022366,10481.9
E00022367,10866.9
E00022368,13688.3
E00022369,18439.0
E00022370,25570.8
E00022371,8470.1
E00022372,8875.7
E00022373,5883.3
E00022374,14072.2
E00022375,15000.0
E00022376,14262.7
E00022377,9108.3
E00022378,7719.3
E00022379,10125.6
E00022380,8642.5
E00022381,10871.9
E00022382,7745.1
E00022383,9555.6
E00022384,3465.9
E00022385,4205.2
E00022386,9866.0
E00022387,4648.3
E00022388,6143.3
E00022389,6301.9
E00022390,3580.7
E00022391,10329.4
E00022392,7844.3
E00022393,11858.7
E00022394,7780.1
E00022395,2719.9
E00022396,7881.4
E00022397,10386.6
E00022398,12962.0
E00022399,3867.8
E00022400,8992.8
E00022401,8969.1
E00022402,11791.4
E00022403,1860.0
E00022404,17076.9
E00022405,1250.0
E00022406,7933.3
E00022407,14850.0
E00022408,7661.3
E00022409,9669.0
E00022410,15396.0
E00022411,15911.6
E00022412,16851.2
E00022413,19179.7
E00022414,13797.8
E00022415,18242.4
E00022416,21008.4
E00022417,13980.1
E00022418,8237.2
E00022419,12653.1
E00022420,16991.2
E00022421,20638.3
E00022422,13040.5
E00022423,12712.3
E00022424,16861.3
E00022425,17783.5
E00022426,11643.1
E00022427,17000.0
E00022428,17857.1
E00022429,15376.9
E00022430,14550.7
E00022431,15714.3
E00022432,16681.6
E00022433,17236.8
E00022434,16395.3
E00022435,16586.5
E00022436,11694.9
E00022437,19115.6
E00022439,12363.6
E00022440,18631.6
E00022441,19850.0
E00022442,11415.9
E00022443,16506.6
E00022444,21029.4
E00022445,19131.9
E00022446,12100.0
E00022447,13242.3
E00022448,13138.3
E00022449,10052.2
E00022450,17276.8
E00022451,8858.9
E00022452,12852.1
E00022453,6660.9
E00022454,13911.4
E00022455,17283.2
E00022456,12837.8
E00022457,3196.3
E00022458,12845.5
E00022459,8893.7
E00022460,23470.3
E00022461,10372.9
E00022462,24403.0
E00022463,4664.4
E00022464,9207.0
E00022465,3382.9
E00022466,24950.0
E00022467,32971.4
E00022468,14077.3
E00022469,27563.0
E00022470,12925.2
E00022471,695.0
E00022472,11398.3
E00022473,7966.1
E00022474,7876.1
E00022475,4159.9
E00022476,7148.0
E00022477,17814.0
E00022478,11262.1
E00022479,16861.0
E00022480,11239.2
E00022481,6531.8
E00022482,12733.3
E00022483,12948.7
E00022484,12852.5
E00022485,15990.3
E00022486,20535.0
E00022487,7964.1
E00022488,15050.2
E00022489,16400.0
E00022490,22587.4
E00022491,16000.0
E00022492,10349.3
E00022493,11266.7
E00022494,14418.6
E00022495,17537.7
E00022497,15017.1
E00022498,15927.6
E00022499,14632.4
E00022500,13111.1
E00022501,16474.0
E00022502,9022.7
E00022503,15693.1
E00022504,15520.8
E00022505,14813.1
E00022506,10902.3
E00022507,17058.8
E00022508,20000.0
E00022509,13520.0
E00022510,16615.4
E00022511,16414.3
E00022512,11641.2
E00022513,7272.7
E00022514,16244.5
E00022515,52439.0
E00022516,3711.0
E00022517,12720.2
E00022518,7398.4
E00022519,3121.2
E00022520,29590.2
E00022521,9645.7
E00022522,17197.8
E00022523,21875.0
E00022524,9135.3
E00022525,12918.1
E00022526,19036.7
E00022527,9292.6
E00022528,20569.6
E00022529,14750.8
E00022530,18642.0
E00022531,20687.0
E00022532,16102.9
E00022533,11179.0
E00022534,12352.9
E00022535,11822.2
E00022536,13830.8
E00022537,13544.3
E00022538,10646.4
E00022539,1473.3
E00022540,9275.4
E00022541,9981.4
E00022542,13319.8
E00022543,13474.9
E00022544,15000.0
E00022545,10921.7
E00022546,11655.4
E00022547,14943.8
E00022548,18671.9
E00022549,13577.6
E00022550,10595.2
E00022551,2470.4
E00022552,14015.7
E00022553,4496.4
E00022554,14930.6
E00022555,14285.7
E00022556,12477.9
E00022557,11519.0
E00022558,13846.2
E00022559,11033.1
E00022560,18260.9
E00022561,2429.4
E00022562,14247.3
E00022563,17673.0
E00022564,13266.3
E00022565,2188.4
E00022566,12912.6
E00022567,15897.4
E00022568,20970.1
E00022569,10879.1
E00022570,13750.0
E00022571,19586.2
E00022572,18709.7
E00022573,16639.3
E00022574,13909.8
E00022575,11139.9
E00022576,12145.5
E00022577,18909.1
E00022579,14057.1
E00022580,8764.8
E00022581,10284.9
E00022582,10445.0
E00022583,23483.6
E00022585,10450.9
E00022586,6068.8
E00022587,14873.4
E00022588,9078.3
E00022589,8930.1
E00022590,16115.1
E00022591,5446.4
E00022592,11453.0
E00022593,15357.1
E00022594,16336.6
E00022595,15408.8
E00022596,12985.8
E00022597,1695.9
E00022598,6652.5
E00022599,14517.5
E00022600,13673.5
E00022601,8132.9
E00022603,13372.1
E00022604,14000.0
E00022605,13160.4
E00022606,11055.9
E00022607,15155.3
E00022608,9291.3
E00022609,14449.5
E00022610,18479.5
E00022611,15700.5
E00022612,26645.2
E00022613,27830.2
E00022614,19062.5
E00022615,9427.9
E00022616,15115.2
E00022618,14745.8
E00022619,10313.2
E00022620,16546.4
E00022621,17102.3
E00022622,9293.1
E00022623,14334.6
E00022624,10786.0
E00022625,14196.4
E00022626,8309.0
E00022627,13737.4
E00022628,6720.2
E00022629,12130.4
E00022630,12482.3
E00022631,12945.2
E00022632,9122.1
E00022633,12592.6
E00022634,16980.2
E00022635,13417.7
E00022636,8201.9
E00022637,22019.2
E00022638,7969.7
E00022639,13964.3
E00022640,6077.7
E00022641,18915.7
E00022642,11428.6
E00022643,14545.5
E00022644,11630.9
E00022645,8389.5
E00022646,14444.4
E00022647,9917.0
E00022648,9295.3
E00022650,6301.1
E00022651,7794.1
E00022652,10000.0
E00022653,14540.5
E00022654,7543.0
E00022655,14351.5
E00022656,13278.7
E00022657,8856.3
E00022658,7197.0
E00022659,6459.6
E00022660,8287.5
E00022661,20608.7
E00022662,8213.3
E00022663,5272.7
E00022664,8625.0
E00022665,10408.9
E00022666,4485.3
E00022667,8372.1
E00022668,8106.7
E00022669,12616.5
E00022672,6199.2
E00022673,14205.6
E00022674,25000.0
E00022675,9088.1
E00022676,10776.3
E00022677,19872.9
E00022678,14588.7
E00022679,17078.7
E00022680,12657.0
E00022681,14920.6
E00022684,14570.1
E00022685,11382.1
E00022686,13354.8
E00022688,3884.7
E00022689,19032.3
E00022690,8761.1
E00022691,8682.6
E00022692,9481.1
E00022693,16265.8
E00022694,13791.2
E00022695,14524.9
E00022696,11134.5
E00022697,13720.9
E00022698,14325.8
E00022699,5861.3
E00022700,11811.6
E00022701,13391.3
E00022702,9061.4
E00022703,16243.4
E00022704,18299.3
E00022705,12157.7
E00022706,17771.4
E00022707,16652.0
E00022708,16502.2
E00022709,10840.0
E00022710,7107.2
E00022711,22131.1
E00022712,19075.1
E00022713,15502.6
E00022714,16523.4
E00022716,21760.6
E00022717,9758.5
E00022718,13627.9
E00022719,7067.8
E00022720,14800.0
E00022721,8779.8
E00022722,9889.8
E00022723,17069.0
E00022724,19779.4
E00022726,14147.3
E00022727,10673.4
E00022728,16285.7
E00022729,24791.7
E00022730,12020.0
E00022731,18859.1
E00022732,14583.3
E00022733,15119.5
E00022734,1335.8
E00022735,6085.5
E00022736,12212.8
E00022737,12007.0
E00022738,11375.0
E00022739,17359.6
E00022740,14919.4
E00022741,5945.9
E00022742,10565.5
E00022743,17948.7
E00022744,14470.6
E00022745,5342.5
E00022746,11954.4
E00022747,10497.2
E00022748,13703.7
E00022749,17806.1
E00022750,8235.3
E00022751,14139.1
E00022752,11518.6
E00022753,13483.6
E00022754,13966.9
E00022755,14663.7
E00022756,19265.5
E00022757,14039.2
E00022758,11008.8
E00022759,8075.6
E00022760,15228.4
E00022761,10921.1
E00022762,14576.3
E00022763,12510.8
E00022764,18765.4
E00022765,13089.2
E00022766,14482.8
E00022767,17393.6
E00022768,18452.4
E00022769,13315.8
E00022770,24285.7
E00022771,16490.4
E00022773,17797.6
E00022774,14093.3
E00022775,10362.2
E00022776,15112.1
E00022777,16093.8
E00022778,18039.2
E00022779,23907.0
E00022780,20081.6
E00022781,13758.4
E00022782,16533.3
E00022783,16717.6
E00022784,9300.9
E00022785,13963.1
E00022786,11520.5
E00022787,16487.8
E00022788,12877.4
E00022789,23766.2
E00022790,11965.5
E00022791,12392.3
E00022793,9966.7
E00022794,15952.4
E00022796,19852.9
E00022797,13658.5
E00022798,15024.2
E00022799,11532.6
E00022800,18069.0
E00022801,18931.3
E00022802,23069.3
E00022803,15098.0
E00022804,16621.6
E00022805,14291.3
E00022806,16719.6
E00022807,12982.5
E00022808,10382.7
E00022809,20350.9
E00022810,17581.4
E00022811,19748.7
E00022812,7579.1
E00022813,9183.7
E00022814,4379.1
E00022815,20555.6
E00022816,17039.5
E00022817,24545.5
E00022818,11591.8
E00022819,18405.8
E00022820,17777.8
E00022821,6610.9
E00022822,20000.0
E00022823,29133.9
E00022824,35684.2
E00022825,18554.9
E00022826,86097.6
E00022827,16619.7
E00022828,41794.9
E00022829,22766.0
E00022830,29621.2
E00022831,20434.8
E00022832,18044.7
E00022833,14771.9
E00022834,26484.4
E00022835,19153.8
E00022836,28922.2
E00022838,11315.8
E00022839,27666.7
E00022840,13318.2
E00022841,12765.0
E00022843,39272.7
E00022844,13269.2
E00022845,16906.5
E00022846,24500.0
E00022847,107916.7
E00022848,35200.0
E00022849,39439.3
E00022850,15774.1
E00022851,16568.6
E00022852,8954.7
E00022853,19697.0
E00022854,7018.5
E00022855,28365.4
E00022856,17416.7
E00022857,13394.5
E00022858,4398.5
E00022862,10933.3
E00022863,15022.0
E00022864,18068.2
E00022865,19171.0
E00022866,13806.5
E00022867,12479.0
E00022868,14117.6
E00022869,8489.4
E00022871,5684.2
E00022872,11710.5
E00022873,12803.7
E00022874,18000.0
E00022875,9886.7
E00022876,15891.5
E00022877,15874.4
E00022878,21785.7
E00022879,14450.9
E00022880,13879.8
E00022881,14973.5
E00022882,14132.7
E00022884,15170.1
E00022885,16404.5
E00022886,10500.0
E00022887,15935.8
E00022888,20090.1
E00022889,8892.6
E00022890,16594.8
E00022891,8703.1
E00022892,12344.5
E00022893,13658.5
E00022894,18000.0
E00022895,7777.8
E00022896,16951.2
E00022897,8904.8
E00022898,12266.2
E00022900,8229.2
E00022901,13197.7
E00022902,18829.8
E00022903,6536.5
E00022904,15123.2
E00022905,14956.9
E00022906,4789.5
E00022907,3061.6
E00022908,8543.2
E00022909,16739.1
E00022910,15604.8
E00022911,4748.7
E00022912,14019.6
E00022914,20603.4
E00022915,20673.1
E00022916,19171.6
E00022917,2495.9
E00022919,24090.9
E00022920,20915.5
E00022921,18965.5
E00022922,20632.9
E00022923,21680.0
E00022924,11776.1
E00022925,635.8
E00022926,17457.6
E00022927,17037.0
E00022928,19723.5
E00022929,21066.7
E00022930,17660.8
E00022931,17731.1
E00022932,14535.7
E00022933,17974.7
E00022934,16623.4
E00022935,21007.2
E00022936,17316.0
E00022937,19428.6
E00022938,13689.7
E00022939,15280.4
E00022940,16115.4
E00022941,11324.9
E00022942,18888.9
E00022943,12021.7
E00022944,20223.5
E00022945,13194.4
E00022946,15680.8
E00022947,12073.2
E00022948,2671.9
E00022949,18316.3
E00022950,19563.3
E00022951,12814.6
E00022952,348.2
E00022953,60967.7
E00022954,45493.0
E00022956,5679.4
E00022958,15294.1
E00022959,37553.2
E00022960,25043.5
E00022961,17093.0
E00022962,21846.2
E00022963,19389.3
E00022964,19371.1
E00022965,16781.6
E00022966,1391.6
E00022967,20859.4
E00022968,19647.9
E00022969,16250.0
E00022970,27373.7
E00022976,17530.9
E00022977,7774.5
E00022978,20080.0
E00022979,14172.2
E00022980,14448.7
E00022981,12035.4
E00022982,18556.1
E00022983,37472.5
E00022984,28515.6
E00022985,20872.5
E00022987,20840.3
E00022988,11515.2
E00022989,27875.0
E00022990,11344.8
E00022991,24545.5
E00022992,15469.6
E00022993,21448.3
E00022994,99230.8
E00022995,21935.5
E00022996,17708.3
E00022997,5313.4
E00022998,17272.7
E00022999,16131.4
E00023000,39519.2
E00023001,1234.2
E00023002,2440.8
E00023003,1254.2
E00023004,6717.0
E00023005,10064.7
E00023007,3316.5
E00023008,20047.8
E00023009,23292.7
E00023010,20744.7
E00023011,1685.8
E00023013,11951.2
E00023014,19476.2
E00023015,13758.2
E00023016,8563.8
E00023017,566.0
E00023018,14682.8
E00023019,18346.8
E00023020,32700.0
E00023021,18410.6
E00023022,20740.7
E00023023,19444.4
E00023024,14975.1
E00023025,11516.7
E00023026,7844.4
E00023027,200.0
E00023028,29250.0
E00023029,3186.2
E00023030,6047.9
E00023031,17531.4
E00023032,1217.3
E00023033,17579.9
E00023034,13882.4
E00023035,14271.4
E00023036,8028.5
E00023037,20574.7
E00023038,6186.7
E00023039,35132.7
E00023040,10271.6
E00023041,23631.0
E00023042,12075.5
E00023043,5483.2
E00023044,20000.0
E00023045,12961.5
E00023046,35555.6
E00023047,10266.0
E00023048,11609.8
E00023052,9034.5
E00023053,8188.4
E00023054,7392.4
E00023055,23216.8
E00023056,14232.1
E00023057,26571.4
E00023058,39047.6
E00023059,8426.2
E00023060,32137.4
E00023061,63529.4
E00023062,51481.5
E00023063,12092.1
E00023064,18750.0
E00023065,16698.1
E00023066,18423.4
E00023067,12727.3
E00023068,13127.6
E00023069,33305.8
E00023070,47352.9
E00023071,19072.2
E00023072,24871.8
E00023073,10468.8
E00023074,15466.1
E00023075,12857.1
E00023076,14943.8
E00023077,22427.2
E00023079,23076.9
E00023080,19313.0
E00023081,18627.5
E00023082,26050.4
E00023083,21395.3
E00023084,11830.4
E00023085,13451.8
E00023086,33623.2
E00023087,26355.1
E00023088,18797.0
E00023089,20473.4
E00023091,18202.2
E00023092,11039.4
E00023093,17926.8
E00023094,21273.9
E00023095,20891.1
E00023096,5092.0
E00023097,20279.7
E00023098,21307.7
E00023099,13860.5
E00023100,19894.2
E00023101,23354.4
E00023102,20567.4
E00023103,14475.1
E00023104,24335.7
E00023105,19230.8
E00023106,23493.2
E00023107,16815.3
E00023108,18750.0
E00023109,12534.6
E00023110,18764.0
E00023111,20000.0
E00023112,8368.4
E00023113,13359.7
E00023114,15903.6
E00023115,15845.4
E00023116,11538.5
E00023117,14846.9
E00023118,21354.8
E00023119,20538.5
E00023120,18000.0
E00023121,17000.0
E00023122,12573.5
E00023123,17324.8
E00023124,19802.0
E00023125,14950.5
E00023126,12162.2
E00023127,10108.7
E00023128,16488.1
E00023129,23719.0
E00023130,13762.9
E00023131,19158.9
E00023132,15274.7
E00023133,16926.8
E00023134,14408.6
E00023135,22191.8
E00023136,13106.1
E00023137,22977.1
E00023138,24800.0
E00023140,8563.5
E00023141,20280.9
E00023142,11007.2
E00023143,16352.9
E00023144,11178.3
E00023145,19296.9
E00023146,12946.1
E00023147,12867.9
E00023148,14972.4
E00023149,21205.7
E00023151,41964.3
E00023152,15476.2
E00023153,27161.3
E00023155,11571.4
E00023156,11409.7
E00023157,10825.2
E00023158,14766.4
E00023159,2978.7
E00023160,13371.2
E00023161,11548.8
E00023162,9950.9
E00023163,10072.2
E00023164,15463.0
E00023165,21164.4
E00023166,11678.6
E00023167,17118.6
E00023168,9549.2
E00023169,10495.0
E00023170,15500.0
E00023171,2967.4
E00023172,17115.4
E00023173,15695.7
E00023174,12784.3
E00023175,10333.3
E00023176,16232.9
E00023177,10094.0
E00023178,14537.8
E00023179,13389.8
E00023180,13875.6
E00023181,11902.8
E00023183,15507.2
E00023184,16488.9
E00023185,19111.1
E00023186,19344.3
E00023187,17524.8
E00023188,16320.8
E00023189,14811.7
E00023190,9503.1
E00023191,6117.0
E00023192,5708.0
E00023193,10071.7
E00023196,9791.7
E00023197,14444.4
E00023198,12702.7
E00023199,12035.4
E00023200,9558.8
E00023201,13663.0
E00023202,13619.4
E00023203,15436.9
E00023204,17511.5
E00023205,5996.0
E00023206,13533.3
E00023207,8171.4
E00023208,14356.1
E00023209,13915.1
E00023210,7900.0
E00023211,10636.7
E00023212,17687.1
E00023213,6769.5
E00023214,17941.2
E00023215,12660.9
E00023216,9823.5
E00023217,17612.9
E00023218,1016.3
E00023219,11040.9
E00023220,12105.3
E00023221,15099.0
E00023222,15873.0
E00023223,30112.4
E00023224,20489.5
E00023225,14207.7
E00023226,19523.8
E00023227,9929.1
E00023228,16000.0
E00023229,14285.7
E00023231,17794.1
E00023232,10414.4
E00023233,8862.1
E00023234,13521.1
E00023235,13852.8
E00023236,12113.6
E00023237,20209.4
E00023238,16000.0
E00023239,22897.7
E00023240,17340.4
E00023241,10897.4
E00023242,15097.4
E00023243,13824.7
E00023244,21428.6
E00023245,7283.0
E00023246,8251.5
E00023247,29058.0
E00023248,2681.7
E00023249,25354.8
E00023250,10353.7
E00023251,22808.2
E00023252,11122.2
E00023253,1494.1
E00023254,15975.6
E00023255,11228.7
E00023256,13064.5
E00023257,11857.6
E00023258,12393.4
E00023259,3411.5
E00023260,12283.5
E00023261,7798.2
E00023262,18209.6
E00023263,21847.8
E00023264,10673.3
E00023265,15247.5
E00023266,15695.4
E00023267,9867.0
E00023268,14278.4
E00023269,3360.9
E00023270,11677.4
E00023271,16979.9
E00023272,16682.9
E00023273,32371.1
E00023274,17405.1
E00023275,15692.3
E00023276,19714.3
E00023277,4221.9
E00023278,2174.2
E00023279,14958.7
E00023280,1966.9
E00023281,6647.8
E00023282,13333.3
E00023283,12019.9
E00023284,23474.6
E00023285,9959.8
E00023286,2759.8
E00023287,15396.0
E00023288,5080.7
E00023290,5875.4
E00023291,15333.3
E00023292,1214.7
E00023293,6871.3
E00023294,4977.0
E00023295,7932.7
E00023296,1499.6
E00023297,5862.1
E00023298,12393.8
E00023299,3080.7
E00023300,9122.3
E00023301,9136.9
E00023302,8574.4
E00023303,3818.4
E00023304,3253.2
E00023305,1640.2
E00023306,13750.0
E00023307,12841.7
E00023308,4644.5
E00023309,16135.3
E00023310,16212.1
E00023311,13063.1
E00023312,8750.0
E00023313,15827.8
E00023314,3702.8
E00023315,11141.6
E00023316,7423.5
E00023317,18939.4
E00023318,12943.5
E00023319,17892.2
E00023320,5070.2
E00023321,13505.7
E00023322,7263.4
E00023323,6861.8
E00023324,8284.5
E00023325,5305.8
E00023326,6170.7
E00023327,5289.9
E00023328,15238.1
E00023329,2768.4
E00023330,15608.5
E00023331,9852.5
E00023332,20226.0
E00023333,15000.0
E00023334,17064.7
E00023335,12719.3
E00023337,11167.5
E00023338,5728.6
E00023339,17672.4
E00023340,18117.6
E00023341,8093.2
E00023342,25514.7
E00023343,9852.2
E00023344,5346.5
E00023345,23767.1
E00023346,18529.4
E00023347,15233.2
E00023348,19732.6
E00023349,19934.2
E00023350,12383.6
E00023351,15125.6
E00023352,25909.1
E00023353,15767.4
E00023354,6793.5
E00023355,10000.0
E00023356,8101.0
E00023357,10822.8
E00023358,13108.8
E00023359,9085.4
E00023360,11583.3
E00023361,16615.4
E00023362,9039.0
E00023363,16026.8
E00023364,14782.6
E00023365,22739.7
E00023366,8792.1
E00023368,8028.6
E00023369,9110.5
E00023370,5257.0
E00023371,5925.3
E00023372,9966.9
E00023373,5066.2
E00023374,10286.5
E00023375,5290.1
E00023376,13444.0
E00023377,10360.6
E00023378,4203.4
E00023379,8221.6
E00023380,10283.4
E00023381,9972.1
E00023382,8268.7
E00023383,19135.8
E00023384,5717.3
E00023385,9375.0
E00023386,9140.1
E00023387,15506.3
E00023388,20820.5
E00023389,15745.6
E00023390,9731.1
E00023391,32843.1
E00023392,24573.6
E00023393,11213.2
E00023394,8007.7
E00023395,10059.9
E00023396,9068.3
E00023397,9153.6
E00023398,10851.1
E00023399,10375.9
E00023400,12142.9
E00023401,36935.5
E00023402,7624.3
E00023403,6658.9
E00023404,10159.2
E00023405,15372.3
E00023406,9494.7
E00023407,10810.1
E00023408,7627.6
E00023409,4850.4
E00023410,8738.2
E00023411,6871.4
E00023412,4981.3
E00023413,7811.2
E00023414,35000.0
E00023415,5502.3
E00023416,101612.9
